Month,DrugCode,ForecastDemand,CurrentStock,Surplus,ShelfLifeDays,LeadTimeDays,UnitCost,WastageRate,Season,RiskLabel
2047-02,R06,1280.36,651.55,-628.81,344,85,119.55,0.12,Winter,Shortage
2047-03,M01AB,1337.94,1073.01,-264.94,457,49,105.82,0.08,Spring,Balanced
2047-03,M01AE,1365.49,1317.06,-48.43,684,22,62.74,0.25,Spring,Balanced
2047-03,N02BA,209.74,143.21,-66.53,107,53,168.57,0.12,Spring,Shortage
2047-03,N02BE,968.53,1397.56,429.03,750,70,12.27,0.16,Spring,Surplus
2047-03,N05B,239.62,164.69,-74.92,501,61,1.98,0.25,Spring,Shortage
2047-03,N05C,789.92,836.76,46.84,135,55,86.57,0.03,Spring,Balanced
2047-03,R03,181.15,227.22,46.08,689,9,26.06,0.15,Spring,Surplus
2047-03,R06,440.22,291.06,-149.16,812,77,26.64,0.21,Spring,Shortage
2047-04,M01AB,700.67,722.5,21.82,274,77,158.26,0.06,Spring,Balanced
2047-04,M01AE,634.94,698.96,64.03,642,26,14.92,0.26,Spring,Balanced
2047-04,N02BA,800.7,727.25,-73.45,516,75,59.77,0.09,Spring,Balanced
2047-04,N02BE,1330.66,1628.46,297.8,998,11,3.35,0.27,Spring,Surplus
2047-04,N05B,95.19,78.28,-16.9,193,21,103.81,0.2,Spring,Balanced
2047-04,N05C,805.45,587.18,-218.28,141,7,181.5,0.08,Spring,Shortage
2047-04,R03,443.04,404.47,-38.57,844,50,101.7,0.2,Spring,Balanced
2047-04,R06,1185.42,1436.08,250.66,201,23,3.18,0.06,Spring,Surplus
2047-05,M01AB,1033.77,1307.1,273.33,458,68,58.79,0.28,Spring,Surplus
2047-05,M01AE,842.83,1008.48,165.65,304,17,24.99,0.29,Spring,Balanced
2047-05,N02BA,210.63,159,-51.63,788,56,123.91,0.25,Spring,Shortage
2047-05,N02BE,788.13,691.19,-96.95,347,31,7.73,0.26,Spring,Balanced
2047-05,N05B,369.3,498.09,128.79,1039,51,116.25,0.27,Spring,Surplus
2047-05,N05C,726.1,905.14,179.03,477,23,147.43,0.28,Spring,Surplus
2047-05,R03,686.85,462.33,-224.51,228,40,49.67,0.04,Spring,Shortage
2047-05,R06,850.18,582.33,-267.85,905,37,7.68,0.25,Spring,Shortage
2047-06,M01AB,899.43,771.79,-127.64,361,31,14.5,0.29,Summer,Balanced
2047-06,M01AE,935.95,639.69,-296.26,324,70,152.79,0.13,Summer,Shortage
2047-06,N02BA,1296.6,843.74,-452.86,692,17,71.75,0.2,Summer,Shortage
2047-06,N02BE,1121.99,586.69,-535.3,672,78,69.22,0.06,Summer,Shortage
2047-06,N05B,1280.54,1540.36,259.82,756,66,23.85,0.21,Summer,Surplus
2047-06,N05C,139.93,198.31,58.38,876,47,129.5,0.11,Summer,Surplus
2047-06,R03,431.87,465.3,33.43,754,58,153.96,0.22,Summer,Balanced
2047-06,R06,1447.01,2070.26,623.24,180,75,104.32,0.06,Summer,Surplus
2047-07,M01AB,831.5,1052.14,220.64,1053,24,158.05,0.06,Summer,Surplus
2047-07,M01AE,911.54,758.56,-152.98,452,84,40.44,0.03,Summer,Balanced
2047-07,N02BA,1268.8,962.39,-306.41,953,37,192.01,0.11,Summer,Shortage
2047-07,N02BE,44.09,34.56,-9.53,807,7,21.01,0.02,Summer,Shortage
2047-07,N05B,902.09,621.85,-280.24,189,73,85.16,0.27,Summer,Shortage
2047-07,N05C,761.97,684.89,-77.08,357,70,15.1,0.03,Summer,Balanced
2047-07,R03,988.4,975.49,-12.91,979,84,4.67,0.29,Summer,Balanced
2047-07,R06,1095.18,1423.67,328.5,235,27,186.36,0.22,Summer,Surplus
2047-08,M01AB,1050.16,878.83,-171.33,738,29,188.88,0.01,Summer,Balanced
2047-08,M01AE,1449.12,940.86,-508.26,519,75,35.76,0.18,Summer,Shortage
2047-08,N02BA,823.97,818.95,-5.02,963,29,33.22,0.14,Summer,Balanced
2047-08,N02BE,920.31,910.6,-9.71,542,89,177.69,0.07,Summer,Balanced
2047-08,N05B,874.32,1108.96,234.64,533,75,82.1,0.16,Summer,Surplus
2047-08,N05C,228.27,120.06,-108.2,118,31,166.73,0.24,Summer,Shortage
2047-08,R03,177.06,253.91,76.84,639,26,127.1,0.2,Summer,Surplus
2047-08,R06,1029.42,787.87,-241.55,849,51,109.96,0.06,Summer,Shortage
2047-09,M01AB,59.86,63.58,3.72,878,23,29.77,0.25,Autumn,Balanced
2047-09,M01AE,244.95,340.8,95.86,556,13,151.21,0.26,Autumn,Surplus
2047-09,N02BA,1447.29,1193.37,-253.93,921,71,42.52,0.16,Autumn,Balanced
2047-09,N02BE,294.38,249.45,-44.92,238,56,161.19,0.1,Autumn,Balanced
2047-09,N05B,500.71,442.15,-58.55,747,36,37.84,0.24,Autumn,Balanced
2047-09,N05C,1459.07,1042.88,-416.19,707,50,91.26,0.22,Autumn,Shortage
2047-09,R03,443.95,230.8,-213.15,954,11,191.34,0.12,Autumn,Shortage
2047-09,R06,647.6,951.26,303.66,581,52,143.97,0.17,Autumn,Surplus
2047-10,M01AB,1462.68,1738.93,276.25,565,8,140.03,0.22,Autumn,Balanced
2047-10,M01AE,456.9,367.11,-89.79,732,74,59.69,0.17,Autumn,Balanced
2047-10,N02BA,396.55,522.25,125.7,359,27,165.97,0.18,Autumn,Surplus
2047-10,N02BE,304.76,317.57,12.81,106,28,65.03,0.11,Autumn,Balanced
2047-10,N05B,123.08,182.89,59.81,923,39,132.67,0.11,Autumn,Surplus
2047-10,N05C,979.64,838.81,-140.82,112,42,145.98,0.21,Autumn,Balanced
2047-10,R03,197.52,228.51,30.99,989,28,6.25,0.12,Autumn,Balanced
2047-10,R06,667.31,645.4,-21.9,947,86,30.72,0.08,Autumn,Balanced
2047-11,M01AB,254.44,352.86,98.41,797,88,112.4,0.07,Autumn,Surplus
2047-11,M01AE,780.03,796.28,16.25,809,89,12.49,0.29,Autumn,Balanced
2047-11,N02BA,714.2,1018.82,304.63,300,63,49.89,0.03,Autumn,Surplus
2047-11,N02BE,1161.34,952.44,-208.9,162,89,166.56,0.2,Autumn,Balanced
2047-11,N05B,1008.7,1210.6,201.9,461,62,77.69,0.2,Autumn,Surplus
2047-11,N05C,1349.19,1123.3,-225.89,922,49,3.21,0.1,Autumn,Balanced
2047-11,R03,224.18,140.48,-83.71,293,42,183.71,0.23,Autumn,Shortage
2047-11,R06,1465.63,1049.87,-415.76,745,83,104.38,0.25,Autumn,Shortage
2047-12,M01AB,88.56,132.45,43.89,605,49,195.8,0.11,Winter,Surplus
2047-12,M01AE,703.3,880.78,177.48,765,41,46.99,0.28,Winter,Surplus
2047-12,N02BA,1305.11,676.32,-628.8,832,55,99.47,0.14,Winter,Shortage
2047-12,N02BE,1071.33,631.78,-439.56,293,39,123.47,0.07,Winter,Shortage
2047-12,N05B,827.32,597.5,-229.82,952,23,114.84,0.29,Winter,Shortage
2047-12,N05C,378.29,323.57,-54.73,203,74,53.66,0.12,Winter,Balanced
2047-12,R03,1061.73,572.06,-489.66,939,34,55.79,0.26,Winter,Shortage
2047-12,R06,601.53,372.41,-229.12,327,9,31.72,0.07,Winter,Shortage
2048-01,M01AB,748.12,898.87,150.75,597,61,103.88,0.16,Winter,Surplus
2048-01,M01AE,822.97,837.57,14.6,202,47,141.11,0.1,Winter,Balanced
2048-01,N02BA,876.22,958.71,82.48,254,72,70.3,0.23,Winter,Balanced
2048-01,N02BE,886.6,575.59,-311.01,276,46,176.68,0.14,Winter,Shortage
2048-01,N05B,337.09,487.98,150.89,863,79,151.86,0.03,Winter,Surplus
2048-01,N05C,89.16,111.74,22.58,416,16,199.11,0.03,Winter,Surplus
2048-01,R03,1287.77,1262,-25.78,465,82,163.52,0.27,Winter,Balanced
2048-01,R06,467.84,678.27,210.43,411,31,86.61,0.25,Winter,Surplus
2048-02,M01AB,725.93,964.97,239.04,393,13,12.63,0.27,Winter,Surplus
2048-02,M01AE,477.53,477.6,0.07,239,19,34.78,0.11,Winter,Balanced
2048-02,N02BA,313.61,220.75,-92.87,340,70,148.66,0.07,Winter,Shortage
2048-02,N02BE,370.33,536.95,166.62,896,7,28.32,0.17,Winter,Surplus
2048-02,N05B,1114.62,1156.85,42.23,424,87,195.61,0.21,Winter,Balanced
2048-02,N05C,1252.14,676.47,-575.68,776,45,75.15,0.05,Winter,Shortage
2048-02,R03,137.16,99.45,-37.71,154,75,139.3,0.23,Winter,Shortage
2048-02,R06,93.12,86.41,-6.71,658,24,36.67,0.14,Winter,Balanced
2048-03,M01AB,990.74,639.89,-350.85,1057,60,41.29,0.07,Spring,Shortage
2048-03,M01AE,363.03,324.97,-38.06,649,24,87.89,0.23,Spring,Balanced
2048-03,N02BA,1087.32,681.24,-406.09,701,80,16.43,0.04,Spring,Shortage
2048-03,N02BE,62.54,70.56,8.03,253,77,197.39,0.27,Spring,Balanced
2048-03,N05B,633.94,552.53,-81.41,783,7,61.68,0.29,Spring,Balanced
2048-03,N05C,880.36,1309.61,429.26,703,14,91.8,0.1,Spring,Surplus
2048-03,R03,298.84,192.21,-106.64,556,62,197.37,0.01,Spring,Shortage
2048-03,R06,251.01,231.81,-19.2,328,67,73.09,0.04,Spring,Balanced
2048-04,M01AB,701.07,541.01,-160.06,900,89,19.32,0.13,Spring,Shortage
2048-04,M01AE,1475.39,1222.85,-252.54,942,64,8.54,0.25,Spring,Balanced
2048-04,N02BA,923.29,945.3,22.01,835,60,35.04,0.08,Spring,Balanced
2048-04,N02BE,1142.41,1456.84,314.43,1038,38,175.04,0.21,Spring,Surplus
2048-04,N05B,1147.94,1174.54,26.61,1015,64,165.1,0.25,Spring,Balanced
2048-04,N05C,1019.32,820.13,-199.2,290,55,132.35,0.17,Spring,Balanced
2048-04,R03,333.81,280.51,-53.3,265,13,162.99,0.19,Spring,Balanced
2048-04,R06,568.04,456.75,-111.3,396,38,114.37,0,Spring,Balanced
2048-05,M01AB,1149.66,697.38,-452.28,197,30,121.32,0.3,Spring,Shortage
2048-05,M01AE,386.53,442.89,56.36,810,71,179.8,0.18,Spring,Balanced
2048-05,N02BA,334.99,255.31,-79.68,772,88,24.85,0.02,Spring,Shortage
2048-05,N02BE,1029.69,934.1,-95.59,856,18,22.46,0.18,Spring,Balanced
2048-05,N05B,681.66,380.37,-301.3,201,51,124.36,0.29,Spring,Shortage
2048-05,N05C,320.01,464.37,144.36,583,21,134.56,0.03,Spring,Surplus
2048-05,R03,589.45,748.23,158.78,821,67,8.51,0.16,Spring,Surplus
2048-05,R06,159.77,238.99,79.22,783,45,4.71,0.26,Spring,Surplus
2048-06,M01AB,1381.56,1179.23,-202.33,777,89,88.7,0.2,Summer,Balanced
2048-06,M01AE,530.27,436.18,-94.09,870,69,167.36,0.14,Summer,Balanced
2048-06,N02BA,432.52,642.48,209.97,563,62,109.08,0.29,Summer,Surplus
2048-06,N02BE,1333.49,892.73,-440.76,799,33,194.27,0.11,Summer,Shortage
2048-06,N05B,576.21,400.49,-175.73,994,26,148.19,0.23,Summer,Shortage
2048-06,N05C,1454.45,1852.12,397.67,416,36,8.5,0.3,Summer,Surplus
2048-06,R03,530.46,430.72,-99.74,648,28,153.46,0.2,Summer,Balanced
2048-06,R06,102.89,107.41,4.52,789,64,138.46,0.02,Summer,Balanced
2048-07,M01AB,1213.76,776.08,-437.68,789,70,112.33,0.11,Summer,Shortage
2048-07,M01AE,100.86,118.23,17.38,126,47,8.47,0.25,Summer,Balanced
2048-07,N02BA,338.32,280.23,-58.09,903,66,149.38,0.07,Summer,Balanced
2048-07,N02BE,135.69,164.96,29.27,350,32,189.6,0.19,Summer,Surplus
2048-07,N05B,1134.94,1420.46,285.53,107,62,3.48,0.02,Summer,Surplus
2048-07,N05C,444.63,528.9,84.28,794,68,191.78,0.01,Summer,Balanced
2048-07,R03,1485.43,1221.76,-263.67,778,17,36.47,0.02,Summer,Balanced
2048-07,R06,586.18,796.58,210.4,949,81,94.54,0.29,Summer,Surplus
2048-08,M01AB,667.58,858.26,190.68,254,17,75.25,0.14,Summer,Surplus
2048-08,M01AE,657.38,667.23,9.84,156,19,93.39,0.21,Summer,Balanced
2048-08,N02BA,1086.34,1021.55,-64.79,874,54,128.31,0.23,Summer,Balanced
2048-08,N02BE,968.02,1053.26,85.24,738,83,129.2,0.1,Summer,Balanced
2048-08,N05B,1381.75,1594.15,212.4,224,20,94.85,0.25,Summer,Balanced
2048-08,N05C,523.13,536.44,13.31,573,52,151.03,0.05,Summer,Balanced
2048-08,R03,860.77,1215.58,354.81,379,15,170.23,0.08,Summer,Surplus
2048-08,R06,628.43,627.53,-0.9,1033,12,80.64,0.14,Summer,Balanced
2048-09,M01AB,1277.48,1607.9,330.42,1043,70,90.52,0.04,Autumn,Surplus
2048-09,M01AE,1478,2053.36,575.36,961,12,77.66,0.23,Autumn,Surplus
2048-09,N02BA,1329.17,1594.16,265,840,28,29.1,0.05,Autumn,Balanced
2048-09,N02BE,271.51,171.21,-100.3,363,83,40.94,0.03,Autumn,Shortage
2048-09,N05B,971.18,1447.45,476.27,573,23,9.6,0.13,Autumn,Surplus
2048-09,N05C,1293.19,820.75,-472.43,530,10,118.74,0.28,Autumn,Shortage
2048-09,R03,1317.78,1551.07,233.29,296,14,43.03,0.04,Autumn,Balanced
2048-09,R06,640.63,439.84,-200.79,961,63,18.26,0.08,Autumn,Shortage
2048-10,M01AB,1158.87,1567.86,408.99,649,29,126.4,0.15,Autumn,Surplus
2048-10,M01AE,1071.8,954.79,-117,1060,18,139.71,0.16,Autumn,Balanced
2048-10,N02BA,1331.29,1001.15,-330.14,229,19,155.64,0.15,Autumn,Shortage
2048-10,N02BE,1337.14,1131.76,-205.39,120,83,177.8,0.14,Autumn,Balanced
2048-10,N05B,788.7,656.8,-131.9,978,65,131.36,0.04,Autumn,Balanced
2048-10,N05C,1322.53,1691.79,369.25,304,19,63.39,0.15,Autumn,Surplus
2048-10,R03,391.97,534.53,142.56,455,20,150.49,0.01,Autumn,Surplus
2048-10,R06,423.98,371.15,-52.83,303,16,190.11,0.21,Autumn,Balanced
2048-11,M01AB,754.02,860.05,106.03,375,37,60.12,0.29,Autumn,Balanced
2048-11,M01AE,199.62,168.96,-30.66,517,46,144.77,0.01,Autumn,Balanced
2048-11,N02BA,63.96,65.01,1.06,616,50,168.41,0.24,Autumn,Balanced
2048-11,N02BE,515.42,533.78,18.37,543,80,34.46,0.06,Autumn,Balanced
2048-11,N05B,1379.91,1874.3,494.39,411,24,175.19,0.06,Autumn,Surplus
2048-11,N05C,951.02,552.81,-398.21,971,86,10.77,0.17,Autumn,Shortage
2048-11,R03,1176.18,725.51,-450.67,304,81,4.94,0.22,Autumn,Shortage
2048-11,R06,192.04,247.62,55.57,288,29,69.42,0.23,Autumn,Surplus
2048-12,M01AB,1432.72,1248.52,-184.2,780,25,78.73,0.25,Winter,Balanced
2048-12,M01AE,1216.1,1367.87,151.76,679,67,57.17,0.04,Winter,Balanced
2048-12,N02BA,1385.12,932.09,-453.03,677,80,117.08,0.11,Winter,Shortage
2048-12,N02BE,548.2,640.62,92.42,1042,68,51.4,0.12,Winter,Balanced
2048-12,N05B,1217.26,1785.09,567.83,708,51,110.32,0.09,Winter,Surplus
2048-12,N05C,814.4,516.57,-297.83,713,87,178.96,0.06,Winter,Shortage
2048-12,R03,534.86,595.57,60.7,137,22,122.14,0.08,Winter,Balanced
2048-12,R06,1056.9,690,-366.9,112,40,107.21,0.17,Winter,Shortage
2049-01,M01AB,186.78,273.48,86.7,610,72,30.63,0.09,Winter,Surplus
2049-01,M01AE,1206.34,1234.37,28.03,463,24,21.02,0.13,Winter,Balanced
2049-01,N02BA,526,608.01,82.01,227,10,23.12,0.13,Winter,Balanced
2049-01,N02BE,702.23,738.01,35.77,665,46,118.9,0.12,Winter,Balanced
2049-01,N05B,752.78,1033.28,280.5,532,21,32.27,0.04,Winter,Surplus
2049-01,N05C,1245.68,1571.41,325.73,958,29,55.34,0.2,Winter,Surplus
2049-01,R03,86.5,92.4,5.9,367,89,70.95,0.14,Winter,Balanced
2049-01,R06,1472.87,1030.01,-442.86,199,58,171.95,0.26,Winter,Shortage
2049-02,M01AB,723.95,734.24,10.29,818,52,166.07,0.2,Winter,Balanced
2049-02,M01AE,1111.91,1597.25,485.33,166,88,193.81,0.19,Winter,Surplus
2049-02,N02BA,595.53,377.06,-218.47,603,39,188.62,0.27,Winter,Shortage
2049-02,N02BE,799.78,829.38,29.6,978,65,91.17,0.21,Winter,Balanced
2049-02,N05B,621.57,427.63,-193.94,592,74,45.45,0.29,Winter,Shortage
2049-02,N05C,603.8,851.16,247.36,120,75,161.95,0.28,Winter,Surplus
2049-02,R03,236.69,135.19,-101.5,422,16,123.85,0.04,Winter,Shortage
2049-02,R06,534.47,628.42,93.95,207,20,25.89,0.02,Winter,Balanced
2049-03,M01AB,1494.24,1325.5,-168.73,389,34,59.07,0.23,Spring,Balanced
2049-03,M01AE,352.03,351.44,-0.59,210,66,163.36,0.24,Spring,Balanced
2049-03,N02BA,1240.89,882.86,-358.03,755,62,97.23,0.27,Spring,Shortage
2049-03,N02BE,466.43,667.69,201.26,443,8,134.12,0.08,Spring,Surplus
2049-03,N05B,633.14,765.97,132.83,503,81,186.18,0.22,Spring,Surplus
2049-03,N05C,859.67,1192.08,332.41,936,23,129.64,0.07,Spring,Surplus
2049-03,R03,610.44,722.34,111.9,662,22,197.76,0.18,Spring,Balanced
2049-03,R06,617.12,824.19,207.07,588,70,149.98,0.06,Spring,Surplus
2049-04,M01AB,718.44,978.39,259.95,746,84,83.76,0.26,Spring,Surplus
2049-04,M01AE,343.02,305.49,-37.54,838,54,30.65,0.09,Spring,Balanced
2049-04,N02BA,372.18,529.83,157.65,906,77,63.56,0.23,Spring,Surplus
2049-04,N02BE,62.55,64.2,1.66,371,34,147.81,0.23,Spring,Balanced
2049-04,N05B,922.33,482.09,-440.24,600,80,137.4,0.01,Spring,Shortage
2049-04,N05C,1233.68,863.91,-369.78,861,10,93.59,0.13,Spring,Shortage
2049-04,R03,1337.88,1254.08,-83.8,249,82,189.35,0.28,Spring,Balanced
2049-04,R06,1036.12,1002.85,-33.27,981,50,158.25,0.02,Spring,Balanced
2049-05,M01AB,130.84,135.73,4.89,619,19,2.04,0.13,Spring,Balanced
2049-05,M01AE,231.71,153.05,-78.66,701,7,41.42,0.21,Spring,Shortage
2049-05,N02BA,1219.12,1161.26,-57.87,797,36,110.42,0.03,Spring,Balanced
2049-05,N02BE,1415.92,1119.86,-296.06,203,35,65.5,0.23,Spring,Shortage
2049-05,N05B,391.9,458.43,66.53,301,67,102.08,0.2,Spring,Balanced
2049-05,N05C,895.66,963.98,68.32,480,14,50.19,0.17,Spring,Balanced
2049-05,R03,56.93,42.73,-14.19,695,86,107.35,0.17,Spring,Shortage
2049-05,R06,1366.23,1210.52,-155.71,783,83,130.56,0.27,Spring,Balanced
2049-06,M01AB,1255.2,1490.66,235.45,489,34,48.6,0.07,Summer,Balanced
2049-06,M01AE,1429.7,2085.32,655.62,233,26,199.65,0.01,Summer,Surplus
2049-06,N02BA,678.48,645.98,-32.5,806,42,8.17,0.13,Summer,Balanced
2049-06,N02BE,1020.03,940.45,-79.58,479,30,66.85,0.04,Summer,Balanced
2049-06,N05B,1222.99,1435.73,212.74,523,18,153.86,0.26,Summer,Balanced
2049-06,N05C,182.56,161.54,-21.02,1054,12,86.61,0.1,Summer,Balanced
2049-06,R03,634.64,699.91,65.27,794,23,42.09,0.05,Summer,Balanced
2049-06,R06,92.25,97.68,5.43,998,19,139.22,0.22,Summer,Balanced
2049-07,M01AB,410.87,346.82,-64.06,408,36,75.17,0.23,Summer,Balanced
2049-07,M01AE,695.51,899.53,204.02,318,30,133.72,0.26,Summer,Surplus
2049-07,N02BA,1410.65,1523.48,112.83,900,52,109.6,0.3,Summer,Balanced
2049-07,N02BE,862.09,469.32,-392.77,291,60,79.6,0.05,Summer,Shortage
2049-07,N05B,1297.9,905.9,-392,445,68,37.52,0.07,Summer,Shortage
2049-07,N05C,409.06,435.81,26.75,786,71,41.03,0.02,Summer,Balanced
2049-07,R03,282.01,418.6,136.6,469,21,173.54,0.25,Summer,Surplus
2049-07,R06,781.93,943.55,161.62,624,39,137.84,0.08,Summer,Surplus
2049-08,M01AB,1253.13,731.48,-521.65,747,88,20.44,0.26,Summer,Shortage
2049-08,M01AE,477.18,550.85,73.67,889,16,73.58,0.19,Summer,Balanced
2049-08,N02BA,1422.86,770.15,-652.71,285,80,122.01,0.24,Summer,Shortage
2049-08,N02BE,594.3,577.56,-16.73,250,25,107.16,0.01,Summer,Balanced
2049-08,N05B,263.14,300.42,37.28,175,41,116.73,0.04,Summer,Balanced
2049-08,N05C,684.75,585.52,-99.22,464,12,174.13,0.23,Summer,Balanced
2049-08,R03,153.46,213.36,59.9,957,14,148.9,0.04,Summer,Surplus
2049-08,R06,1015.96,748.08,-267.88,858,64,3.86,0.05,Summer,Shortage
2049-09,M01AB,165.36,122.32,-43.04,363,38,6.29,0.19,Autumn,Shortage
2049-09,M01AE,236.84,342.27,105.43,285,34,45.49,0.18,Autumn,Surplus
2049-09,N02BA,71.17,101.9,30.73,871,42,36.47,0.27,Autumn,Surplus
2049-09,N02BE,278.49,385.12,106.64,882,14,77.05,0.04,Autumn,Surplus
2049-09,N05B,390.06,234.09,-155.97,265,76,89.72,0.17,Autumn,Shortage
2049-09,N05C,920.34,796.58,-123.76,991,32,80.33,0.18,Autumn,Balanced
2049-09,R03,752.16,604.35,-147.81,222,70,168.85,0.03,Autumn,Balanced
2049-09,R06,1490.33,1341.86,-148.47,636,32,162.51,0.07,Autumn,Balanced
2049-10,M01AB,803.48,504.6,-298.88,560,42,111.85,0.13,Autumn,Shortage
2049-10,M01AE,132.15,130.16,-1.99,965,52,52.69,0.28,Autumn,Balanced
2049-10,N02BA,644.15,878.7,234.55,547,15,119.59,0.17,Autumn,Surplus
2049-10,N02BE,82.44,83.56,1.11,583,58,128.25,0.14,Autumn,Balanced
2049-10,N05B,1291.28,1087.75,-203.53,784,14,179.58,0.29,Autumn,Balanced
2049-10,N05C,562.5,647.46,84.96,143,27,81.03,0.1,Autumn,Balanced
2049-10,R03,1402.6,1809.33,406.73,278,23,184.55,0.02,Autumn,Surplus
2049-10,R06,1041.98,757.27,-284.71,101,44,12.4,0.11,Autumn,Shortage
2049-11,M01AB,144.06,157.98,13.92,259,82,98.26,0.13,Autumn,Balanced
2049-11,M01AE,628.27,584.99,-43.28,142,37,63.38,0.22,Autumn,Balanced
2049-11,N02BA,515.49,322.55,-192.94,956,51,150.33,0.11,Autumn,Shortage
2049-11,N02BE,1307.69,1159.86,-147.83,332,42,96.75,0.24,Autumn,Balanced
2049-11,N05B,1213.33,1730.66,517.33,787,86,54.61,0.23,Autumn,Surplus
2049-11,N05C,857.02,908.12,51.09,626,51,56.59,0.16,Autumn,Balanced
2049-11,R03,437.46,310.72,-126.74,681,45,31.57,0.23,Autumn,Shortage
2049-11,R06,1086.61,593.11,-493.5,366,36,64.86,0.25,Autumn,Shortage
2049-12,M01AB,1183.93,1647.54,463.61,817,51,40.84,0.16,Winter,Surplus
2049-12,M01AE,966.24,987.33,21.09,448,37,46,0.05,Winter,Balanced
2049-12,N02BA,934.53,1397.21,462.68,284,82,181.68,0.16,Winter,Surplus
2049-12,N02BE,1290.97,720.55,-570.41,654,20,108.12,0.26,Winter,Shortage
2049-12,N05B,173.49,128.46,-45.03,371,26,173.24,0.28,Winter,Shortage
2049-12,N05C,1489.31,2173.18,683.88,625,18,10.02,0.04,Winter,Surplus
2049-12,R03,542.83,721.92,179.09,556,41,105.26,0.17,Winter,Surplus
2049-12,R06,601.88,901.73,299.85,97,48,195.83,0.24,Winter,Surplus
2050-01,M01AB,1483.23,2065.19,581.96,1036,12,94.99,0.29,Winter,Surplus
2050-01,M01AE,259.11,178.59,-80.52,589,87,72.81,0.05,Winter,Shortage
2050-01,N02BA,509.96,552.09,42.13,678,59,193.39,0.2,Winter,Balanced
2050-01,N02BE,563.11,808.49,245.38,371,9,26.11,0.15,Winter,Surplus
2050-01,N05B,990.85,1326,335.16,425,69,63.82,0.05,Winter,Surplus
2050-01,N05C,138.53,171.55,33.02,567,25,82.17,0.12,Winter,Surplus
2050-01,R03,1432.73,2029.72,596.99,187,30,97.46,0.12,Winter,Surplus
2050-01,R06,986.34,844.45,-141.9,611,27,187.26,0.25,Winter,Balanced
2050-02,M01AB,1382.84,1312.51,-70.33,275,52,148.55,0.21,Winter,Balanced
2050-02,M01AE,1339.3,1629.03,289.73,930,62,70.03,0.25,Winter,Surplus
2050-02,N02BA,1055.52,1257.54,202.01,664,21,157.23,0.27,Winter,Balanced
2050-02,N02BE,351.27,395.35,44.08,776,31,64.03,0.19,Winter,Balanced
2050-02,N05B,1475.88,2031.92,556.04,493,75,109.72,0.1,Winter,Surplus
2050-02,N05C,668.48,558.3,-110.18,297,35,108.74,0.06,Winter,Balanced
2050-02,R03,819.97,638.73,-181.24,221,74,4.82,0.07,Winter,Shortage
2050-02,R06,1143.24,1241.68,98.44,608,42,74.25,0.06,Winter,Balanced
2050-03,M01AB,1330.76,1970.91,640.15,821,13,109.52,0.1,Spring,Surplus
2050-03,M01AE,437.17,365.35,-71.83,626,87,38.55,0.27,Spring,Balanced
2050-03,N02BA,715.19,590.44,-124.75,226,73,3.76,0.13,Spring,Balanced
2050-03,N02BE,552.3,462.94,-89.36,883,44,6.74,0.05,Spring,Balanced
2050-03,N05B,238.57,355.14,116.57,1032,77,113.06,0.07,Spring,Surplus
2050-03,N05C,944.63,483.78,-460.85,127,19,27.99,0.2,Spring,Shortage
2050-03,R03,1469.39,1516.37,46.98,197,29,79.98,0.1,Spring,Balanced
2050-03,R06,1334.1,732.75,-601.35,914,7,168.7,0,Spring,Shortage
2050-04,M01AB,1296.64,1233.45,-63.19,327,57,80.63,0.06,Spring,Balanced
2050-04,M01AE,947.87,1117.88,170.01,936,85,129.01,0.12,Spring,Balanced
2050-04,N02BA,652.42,930.35,277.93,765,10,138.83,0.21,Spring,Surplus
2050-04,N02BE,1386,1681.45,295.45,98,81,180.55,0.25,Spring,Surplus
2050-04,N05B,1083.66,577.13,-506.53,265,27,30.34,0.25,Spring,Shortage
2050-04,N05C,458.22,599.61,141.4,264,19,46.98,0.12,Spring,Surplus
2050-04,R03,1184.67,1170.28,-14.39,244,61,23.82,0.15,Spring,Balanced
2050-04,R06,1197.72,1380.75,183.03,250,64,146.91,0.09,Spring,Balanced
2050-05,M01AB,497.14,402.69,-94.46,576,13,111.58,0.26,Spring,Balanced
2050-05,M01AE,481.84,574.35,92.51,428,9,30.72,0.12,Spring,Balanced
2050-05,N02BA,739.74,632.99,-106.75,235,89,125.46,0.13,Spring,Balanced
2050-05,N02BE,164.99,184.65,19.66,148,82,15.78,0.2,Spring,Balanced
2050-05,N05B,1370.73,1316.71,-54.02,394,73,176.12,0.02,Spring,Balanced
2050-05,N05C,1305.24,1164.04,-141.2,873,22,108.79,0.29,Spring,Balanced
2050-05,R03,1351.15,1311.06,-40.09,263,84,116.3,0.21,Spring,Balanced
2050-05,R06,1249.11,667.64,-581.47,955,65,62.63,0.13,Spring,Shortage
2050-06,M01AB,557.6,594.52,36.92,355,46,197.74,0.15,Summer,Balanced
2050-06,M01AE,315.42,308.18,-7.23,546,78,4.85,0.2,Summer,Balanced
2050-06,N02BA,835.51,559.42,-276.09,794,50,59.11,0.25,Summer,Shortage
2050-06,N02BE,968.63,1354.4,385.77,843,71,148.29,0.25,Summer,Surplus
2050-06,N05B,110.47,140.96,30.49,639,50,14.37,0.15,Summer,Surplus
2050-06,N05C,151.21,186.89,35.68,437,65,134.64,0.15,Summer,Surplus
